student_id,program,gpa,course_id,course_name,course_level,course_difficulty,attempts,attendance,credit_load,grade,pass_fail
STU-0001,Mechanical Engineering,2.448,ME301,Machine Design,300,6.86,1,74.4,3,F,0
STU-0232,Electrical Engineering,2.603,EE301,Power Systems I,200,7.44,3,100.0,3,F,0
STU-0226,Geological Engineering,2.83,ME301,Machine Design,400,7.16,1,81.3,3,F,0
STU-0240,Geological Engineering,2.671,GL301,Hydrogeology,200,6.76,1,94.3,3,B,1
STU-0080,Mining Engineering,2.279,MN401,Mine Planning,300,8.29,1,84.5,3,C,1
STU-0433,Mining Engineering,3.116,MN401,Mine Planning,300,7.6,1,84.8,3,A,1
STU-0267,Mining Engineering,3.009,MN301,Rock Mechanics,300,7.66,1,68.5,3,D,1
STU-0297,Mining Engineering,2.651,MN401,Mine Planning,400,7.59,1,76.3,3,D,1
STU-0591,Mechanical Engineering,2.34,ME301,Machine Design,200,7.53,1,71.1,3,C,1
STU-0386,Mining Engineering,2.904,MN201,Introduction to Mining,200,6.29,1,100.0,2,F,0
STU-0217,Mining Engineering,3.491,MN201,Introduction to Mining,400,6.61,1,89.1,2,A,1
STU-0025,Geological Engineering,2.798,GL201,Structural Geology,200,7.57,1,93.9,3,B,1
STU-0511,Geological Engineering,2.274,GL401,Engineering Geology,300,7.62,1,84.4,3,D,1
STU-0318,Mining Engineering,3.005,MN201,Introduction to Mining,200,7.04,1,100.0,2,A,1
STU-0418,Mining Engineering,2.435,MN201,Introduction to Mining,300,6.0,1,69.9,2,B,1
STU-0571,Mechanical Engineering,2.803,ME301,Machine Design,300,7.26,2,100.0,3,F,0
STU-0153,Electrical Engineering,2.624,EE301,Power Systems I,300,7.87,2,71.4,3,D,1
STU-0251,Geological Engineering,4.0,GL201,Structural Geology,200,7.6,2,70.1,3,A,1
STU-0517,Geological Engineering,2.722,GL201,Structural Geology,400,6.58,3,66.4,3,D,1
STU-0488,Geological Engineering,2.621,GL301,Hydrogeology,300,7.01,1,91.4,3,A,1
STU-0050,Electrical Engineering,2.377,MN401,Mine Planning,300,7.58,1,98.1,3,F,0
STU-0503,Mechanical Engineering,3.453,ME301,Machine Design,300,6.97,1,77.8,3,A,1
STU-0266,Electrical Engineering,3.606,EE301,Power Systems I,300,7.68,1,85.1,3,A,1
STU-0178,Electrical Engineering,3.488,EE301,Power Systems I,400,7.61,1,60.3,3,A,1
STU-0518,Mechanical Engineering,2.532,ME201,Thermodynamics I,300,7.01,1,94.0,3,F,0
STU-0220,Electrical Engineering,2.823,EE401,Renewable Energy,300,6.74,1,80.3,3,A,1
STU-0164,Mechanical Engineering,2.741,ME301,Machine Design,200,7.65,1,74.2,3,D,1
STU-0243,Mechanical Engineering,2.788,ME201,Thermodynamics I,200,7.4,1,80.6,3,D,1
STU-0098,Mechanical Engineering,2.711,ME301,Machine Design,400,7.41,1,74.1,3,F,0
STU-0046,Mining Engineering,3.26,MN301,Rock Mechanics,300,7.67,1,89.8,3,A,1
STU-0587,Electrical Engineering,3.537,GL201,Structural Geology,200,6.74,3,73.2,3,D,1
STU-0395,Mining Engineering,3.063,MN301,Rock Mechanics,200,7.41,1,78.3,3,A,1
STU-0129,Electrical Engineering,2.652,EE301,Power Systems I,200,7.78,1,68.2,3,C,1
STU-0471,Mining Engineering,2.197,MN301,Rock Mechanics,400,7.43,3,77.4,3,D,1
STU-0415,Electrical Engineering,3.036,EE301,Power Systems I,200,8.21,1,72.6,3,C,1
STU-0069,Mechanical Engineering,2.403,ME301,Machine Design,300,7.22,1,82.2,3,C,1
STU-0418,Mining Engineering,3.167,MN401,Mine Planning,300,8.01,1,98.2,3,A,1
STU-0112,Electrical Engineering,2.722,EE301,Power Systems I,200,7.22,1,85.6,3,F,0
STU-0039,Geological Engineering,3.141,GL201,Structural Geology,200,6.88,1,89.6,3,A,1
STU-0232,Geological Engineering,2.063,GL201,Structural Geology,200,6.9,2,72.6,3,D,1
STU-0065,Mining Engineering,3.087,MN301,Rock Mechanics,300,7.88,1,80.0,3,A,1
STU-0204,Electrical Engineering,3.721,EE201,Circuit Theory II,300,6.71,1,90.6,3,A,1
STU-0299,Mining Engineering,2.791,MN201,Introduction to Mining,300,5.82,1,100.0,2,F,0
STU-0516,Mechanical Engineering,2.906,ME301,Machine Design,400,6.97,1,79.8,3,B,1
STU-0438,Electrical Engineering,2.416,EE301,Power Systems I,300,7.69,1,86.3,3,B,1
STU-0212,Electrical Engineering,2.754,EE201,Circuit Theory II,200,6.58,1,100.0,3,A,1
STU-0342,Electrical Engineering,3.191,EE301,Power Systems I,400,7.28,1,70.1,3,A,1
STU-0413,Mining Engineering,2.197,GL301,Hydrogeology,300,7.33,1,72.4,3,C,1
STU-0115,Electrical Engineering,2.451,EE401,Renewable Energy,300,6.93,1,84.0,3,B,1
STU-0418,Electrical Engineering,3.416,EE301,Power Systems I,400,7.62,1,78.3,3,A,1
STU-0180,Mining Engineering,2.255,MN301,Rock Mechanics,400,7.02,1,88.3,3,F,0
STU-0232,Geological Engineering,2.82,GL201,Structural Geology,300,7.32,1,70.1,3,F,0
STU-0233,Geological Engineering,2.123,GL201,Structural Geology,200,7.08,1,94.9,3,C,1
STU-0481,Geological Engineering,2.411,GL401,Engineering Geology,400,7.23,1,93.9,3,C,1
STU-0402,Mechanical Engineering,2.948,ME201,Thermodynamics I,300,6.86,1,100.0,3,A,1
STU-0344,Mining Engineering,2.872,MN201,Introduction to Mining,200,6.51,1,100.0,2,A,1
STU-0564,Electrical Engineering,2.7,EE301,Power Systems I,300,8.05,3,100.0,3,F,0
STU-0359,Geological Engineering,2.263,GL201,Structural Geology,400,7.22,1,72.5,3,D,1
STU-0263,Mechanical Engineering,2.955,ME201,Thermodynamics I,400,6.94,1,87.1,3,A,1
STU-0490,Mechanical Engineering,2.767,ME301,Machine Design,300,7.36,1,94.6,3,A,1
STU-0507,Mining Engineering,3.229,MN301,Rock Mechanics,400,7.63,1,68.6,3,D,1
STU-0019,Mining Engineering,2.625,EE301,Power Systems I,300,7.26,1,85.9,3,A,1
STU-0463,Electrical Engineering,2.727,EE301,Power Systems I,400,7.64,1,78.5,3,B,1
STU-0193,Geological Engineering,3.293,GL301,Hydrogeology,200,7.66,1,70.1,3,A,1
STU-0589,Mining Engineering,2.511,MN201,Introduction to Mining,300,6.79,1,82.8,2,F,0
STU-0148,Electrical Engineering,2.441,EE201,Circuit Theory II,300,7.39,1,66.7,3,D,1
STU-0373,Electrical Engineering,2.498,EE401,Renewable Energy,200,6.75,1,74.9,3,F,0
STU-0145,Mechanical Engineering,2.157,ME201,Thermodynamics I,300,6.77,1,76.6,3,C,1
STU-0585,Geological Engineering,2.019,GL301,Hydrogeology,300,7.8,1,90.4,3,D,1
STU-0096,Mechanical Engineering,2.604,ME401,Finite Element Methods,200,6.95,2,100.0,3,F,0
STU-0283,Mining Engineering,2.891,MN301,Rock Mechanics,200,7.91,1,69.8,3,C,1
STU-0459,Mining Engineering,2.835,MN401,Mine Planning,300,7.62,1,82.7,3,F,0
